id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
79be1849-69c9-4c8d-ba48-8a5824c21511,428758,O,M,2026-02-04,online
840a4a53-b48e-4b59-ba1f-fec7217de702,393365,O,M,2026-02-04,online
fa39286a-e9ff-479c-9b42-0e8137295a07,370212,O,M,2026-02-04,online
20815b42-a889-4f3f-b0b9-a4cd008eda45,365377,E,G,2026-02-04,online
f624dc31-0102-4909-a9ad-c09c7206d70b,476599,E,G,2026-02-04,online
68868fea-03b9-4ad2-9d98-9c0e6710c964,74227,E,G,2026-02-04,online
fcab575d-04a8-419b-b9e1-eb5ed21787ac,68117,E,G,2026-02-04,online
c599db58-6fcf-4480-9ed1-cbcdf7db63ae,382862,E,G,2026-02-04,online
e10415ff-9675-4df5-a81d-896370bb1958,16361,E,G,2026-02-04,online
1d6d095f-f69e-4c22-9d09-a3873d05f72b,316495,E,G,2026-02-04,online
275384f4-4cf3-4b4b-8de6-bc6159b4ee2b,429941,E,G,2026-02-04,online
5df2e3e7-41cf-42db-a611-bfbf9b342a76,115661,E,G,2026-02-04,online
779b87c5-ad80-4405-b2c5-a070184cc60f,338914,E,G,2026-02-04,online
34e07585-208d-4aa1-b34e-315c478642f5,81710,E,G,2026-02-04,online
d2d83ad2-677b-4573-aa45-8cc4f0403394,280607,E,G,2026-02-04,online
47fe53b7-c7c6-44a1-a982-4e7404f49a60,256662,E,G,2026-02-04,online
fd6d40c8-0c1a-4946-826b-d9eb16880cac,187282,E,G,2026-02-04,online
498f5153-6137-4f35-9199-f6395c4455b1,485992,E,G,2026-02-04,online
61f096d9-1bc9-4c67-864f-1f9b0a2aca5f,351988,E,G,2026-02-04,online
ad98f279-942d-4d9e-b342-67acd593f65f,79086,E,G,2026-02-04,online
d9080827-3737-41f0-a094-0222bbe359ec,307357,E,G,2026-02-04,online
d379fdd2-2d15-4938-a83e-e47049c76ed6,239257,E,G,2026-02-04,online
473d5393-0e26-48a7-bf88-0bf5e28cc1f6,128554,E,G,2026-02-04,online
a2414885-e553-4bb5-9e34-44653229daa4,48980,E,G,2026-02-04,online
b211f1ae-1fc1-442b-b11c-db5dfd1dcd2c,286177,E,G,2026-02-04,online
ea914cd8-62be-4507-ada6-2458441bb291,229900,E,G,2026-02-04,online
916b985e-22bd-4905-a9f2-d1dba6e2348c,62312,E,G,2026-02-04,online
08e0e921-f3da-4bc4-9667-629c1e1b31ae,4033,E,G,2026-02-04,online
ef46f1c9-0cf9-4073-8a08-520e516bfe4d,324296,E,G,2026-02-04,online
0bee4c56-81cc-4201-881c-758f5df2bce8,136026,E,G,2026-02-04,online
5ac60727-c758-4491-ac2d-4463195b2b5a,335112,E,G,2026-02-04,online
54283f5b-e7ab-4d78-8f46-158349c0add6,480575,E,G,2026-02-04,online
d6e3e19d-70ad-437f-9294-dcef351e94e7,52000,E,G,2026-02-04,online
7ae3a6c6-fa59-43b6-af03-7142e8a6899f,191360,E,G,2026-02-04,online
97e4ccea-c0ea-4054-9b71-7ff0f535e727,56342,E,G,2026-02-04,online
fadbd0ff-b52a-441c-8d58-9b4cff23a51c,185641,E,G,2026-02-04,online
fedd149d-7689-4e08-992b-51222284fc13,471610,E,G,2026-02-04,online
d3cfbf4a-0ef6-423c-a55a-2544750c0058,262677,E,G,2026-02-04,online
080dca76-f2c9-4a7b-99e5-39ad00b73cb2,329067,E,G,2026-02-04,online
08e81582-f795-416f-8cb7-9ad6f31038b6,259031,E,G,2026-02-04,online
567d7fa6-51c5-40ba-ae40-f658d6fc00e0,266638,E,G,2026-02-04,online
964cfd24-3017-4fe8-a01f-ccc6918c85a7,431939,E,W,2026-02-05,online
38c46f15-35a5-46d6-88b7-5f1c7f18f47d,22440,E,W,2026-02-05,online
90c4b80b-6518-4f2c-9dc5-e97802423045,140806,E,W,2026-02-05,online
a5b6a76e-6515-447c-97bf-23d9df12e194,118437,E,W,2026-02-05,online
b62a82ac-a736-4754-9ae4-1dcac7155ef3,463054,E,W,2026-02-05,online
936dd9ee-d9c0-4f53-a140-72f5a65a090d,359005,E,W,2026-02-05,online
c10214cf-c1eb-4f3f-8646-c3b1025f7987,243787,E,W,2026-02-05,online
a5fac54f-4477-4874-ac09-8b3cecfa93cf,343835,E,W,2026-02-05,online
1758a226-f323-4560-bf89-07d6ca011783,182129,E,W,2026-02-05,online
9261fb79-b2f2-4ffe-9e80-64d33f4bc88c,475459,E,W,2026-02-05,online
719caa50-c572-4902-967e-fb9cc2546a30,148091,E,W,2026-02-05,online
19fc88f9-4deb-4568-9316-4ed17d26dbd7,348729,E,W,2026-02-05,online
04bd3969-bfee-4d48-88dc-37b3bb7feaf7,471617,E,W,2026-02-05,online
1a74c9a5-4ec3-4d33-9882-96326c310770,88812,E,W,2026-02-05,online
cc49527f-14fd-4219-b892-b0ac86ed59f8,24345,E,W,2026-02-05,online
26a81b89-f8ee-47c7-9016-ef861eb3eaca,65072,E,W,2026-02-05,online
7c5f40c7-386e-4a99-8f07-abc1644dbbd9,256664,E,W,2026-02-05,online
16d0598e-ad0d-4e4f-ae98-175a1940658a,290023,E,W,2026-02-05,online
d22554c2-1584-469d-a1d9-88a5f85b5366,2246,E,W,2026-02-05,online
a838075a-d456-4b0e-a0d2-81ef153ff11e,104357,E,W,2026-02-05,online
ee909376-0d8e-4340-bb4a-8407a3262b84,131280,E,W,2026-02-05,online
8ed85a45-740d-4a48-9df8-7cfb8f6872b4,144461,E,W,2026-02-05,online
b3063e33-401f-47e2-83a2-f70e5a6bec79,360882,E,W,2026-02-05,online
b83c3c77-2295-47ce-91c1-b622009f07f8,417528,E,W,2026-02-05,online
4e419ef8-9abc-48a3-a983-122ebe37eff5,156472,E,W,2026-02-05,online
6e29b861-f3d0-4b27-b394-e2e816b987a9,206949,E,W,2026-02-05,online
f15fffc1-46a3-4441-809c-8ea60bbcf0b0,238833,E,W,2026-02-05,online
b43b9e68-5e33-4029-b6cc-ad50a43880eb,360937,E,W,2026-02-05,online
6abdaab8-03f0-43b4-87aa-a72d8d9a05fc,103853,E,W,2026-02-05,online
517ae490-e731-4014-951e-e97c51873bd4,91641,E,W,2026-02-05,online
8f4225dc-a3ce-4a83-bc95-29502a48aef0,86938,E,W,2026-02-05,online
fe0471b6-cf75-4237-a793-5cbf45f3fa57,267426,E,W,2026-02-05,online
cfa7e267-a5b7-4fc2-b1ef-e785320e2247,454788,E,W,2026-02-05,online
f6c3ca16-1b92-4031-b144-a8c19b500af7,341082,E,W,2026-02-05,online
049e3096-9d8e-48e1-af8f-f8ec61c2bb84,40702,E,W,2026-02-05,online
f92f5c8c-2ad0-4716-904a-7ab9cc7fe5dc,410449,E,W,2026-02-05,online
8039b30f-cf59-4042-a637-87d7f11030c9,263589,E,W,2026-02-05,online
22dc459c-7b9f-4de0-813e-cf72a8d2d2e0,160066,A,T,2026-02-05,online
eaa0ce79-4bc5-43a0-8fed-59264f7236e8,24428,A,T,2026-02-05,online
cb6d0ada-5a1a-452c-b00d-808c45f81a9a,184481,A,T,2026-02-05,online
a8685a9d-8511-41b9-8a98-5de7d740457f,380017,A,T,2026-02-05,online
4e20a4b2-34fa-418e-9e35-ea559aa2e2f2,196022,A,T,2026-02-05,online
2b0c17ed-4f82-49a8-af76-cc39caeef93f,24601,A,T,2026-02-05,online
0af9f8bb-db94-47d9-82ab-b3534938d2e5,305656,A,T,2026-02-05,online
06478457-a303-43d7-ab5d-49aea9f6ce93,320528,A,T,2026-02-05,online
5db4c031-caca-4430-80e8-72802023a3dc,173331,A,T,2026-02-05,online
2dd75491-4720-4ca5-830a-6d93251184c5,340415,A,T,2026-02-05,online
fc2319f7-5644-4d3a-905c-984917f737e3,356766,A,T,2026-02-05,online
53f22964-ad70-4f61-af9c-ff7bd9c7ec2a,298787,A,T,2026-02-05,online
a24b4f1c-da19-43e2-b9d2-dd84a3b9282d,496182,A,T,2026-02-05,online
c0c7eceb-8b75-434a-abf0-9b88a4caaebc,49142,A,T,2026-02-05,online
7ba52bc7-a264-4b81-89cf-75d439420911,304923,A,T,2026-02-05,online
61deb218-8f50-4a66-919c-fc9bc8ddbf98,375207,A,T,2026-02-05,online
7bcce6f5-6e24-4b08-adaa-fc729fc11f71,392749,A,T,2026-02-05,online
df9feb7c-dc31-40ed-b985-0a9a18c89859,29019,A,T,2026-02-05,online
7569bc05-2e98-452a-b30a-6380d0d89dee,259110,A,T,2026-02-05,online
76a8bf63-b396-4b7c-af87-8e6db1e745ea,469874,A,T,2026-02-05,online
9e397526-c64d-4bdb-b13f-bc5d71c9b7a0,281959,A,T,2026-02-05,online
447ccfc2-4c64-4651-81c6-73177da35ee8,387752,A,T,2026-02-05,online
d7573247-bd3f-4ec7-be07-3d8ba5638505,306798,A,T,2026-02-05,online
703d1050-2dc6-4988-963f-3d16dc978273,34956,A,T,2026-02-05,online
9893e46d-99bd-4f98-bf46-d5f9971614d9,176152,A,T,2026-02-05,online
8ba1e6dd-5132-4932-bd47-41e5aaa7e026,199300,A,T,2026-02-05,online
899d57c5-591b-49f6-9f1e-941ac1f76392,407657,A,T,2026-02-05,online
9bda409c-7224-4c01-be83-b52476b42f4d,242203,A,T,2026-02-05,online
c42ce32f-f8f9-42b5-8295-2e2cb6f77562,456061,A,T,2026-02-05,online
e4005d09-0f60-443c-9254-db0d0a82d534,279090,A,T,2026-02-05,online
ad78cc7e-357a-45ca-8a93-5ccb98e3bc32,55722,A,T,2026-02-05,online
775af6d3-421b-49bb-b051-6cd9c21916a7,421174,A,T,2026-02-05,online
0382e205-dee0-4b78-98fe-56643b348158,270221,A,T,2026-02-05,online
92265bf3-2d0c-4e65-96b2-54a8cfd6bb1c,50591,A,T,2026-02-05,online
32406b38-259c-40b4-ab1a-7f1836b084ab,69816,A,T,2026-02-05,online
a63396ee-8594-4b11-b6e5-db4a30785ed6,186158,A,T,2026-02-05,online
363cc965-a1b5-4373-b361-85710e7daf03,49237,A,T,2026-02-05,online
8ecbb6c4-1830-4cf6-a522-8c90a1347309,409553,H,M,2026-02-05,online
793ea751-24a1-4e5d-aecd-caf0a1a3b54d,40577,H,M,2026-02-05,online
dcee7a51-52f2-45de-b90d-bbcfbec095a1,305710,H,M,2026-02-05,online
6e3a4fab-2db5-4fe0-b9fd-4372ebd62215,57272,H,M,2026-02-05,online
f4c9c5be-4c58-4935-8aea-5f48f0167f5d,300170,H,M,2026-02-05,online
41ad396e-731d-4b70-8619-6761a82d0fe1,26233,H,M,2026-02-05,online
3fb1bb7c-5724-420b-b1b1-87512eb346f4,312742,H,M,2026-02-05,online
56cfd207-5862-4425-913a-16279c9b5b6b,453413,H,M,2026-02-05,online
a9b3ff02-fb66-41b7-a8ff-412eb0774cac,195962,H,M,2026-02-05,online
f712bdb3-784d-4d26-9f51-09c7f96d7490,29065,H,M,2026-02-05,online
d70abfdf-536d-4a61-bddb-7bb68543c165,28110,H,M,2026-02-05,online
eb5cf8c3-b14f-41fb-b66d-e31385b59261,266318,H,M,2026-02-05,online
98268e41-3c9b-4946-bb70-294c34c57e09,187570,H,M,2026-02-05,online
0910c4ae-d096-4c11-9e52-c2990f610541,299368,H,M,2026-02-05,online
63ed20fd-54b1-4f61-9bf7-dbd33ab1ac32,464298,H,M,2026-02-05,online
b2df8ff8-76b8-4daa-8853-b5521a0e12ce,215952,H,M,2026-02-05,online
cf735b79-8058-4b5a-a3f8-16fed57bda9b,414621,H,M,2026-02-05,online
ec827ea0-e4ee-4673-a530-04695d058d79,355721,H,M,2026-02-05,online
c3dbdd05-1aee-4c5a-8ec6-32ef15311507,403191,H,M,2026-02-05,online
f062b2dc-04e0-4abc-b8a7-76c70d6a3f03,127158,H,M,2026-02-05,online
4e1eb4e8-ab60-411e-bf89-11b941771fd5,445062,H,M,2026-02-05,online
f8ab3d9e-2a5e-4e85-8a32-8408fde6757b,481415,H,M,2026-02-05,online
e6f2ea7a-31a3-4a0f-9e36-42382a82ab26,203340,H,M,2026-02-05,online
6fc61238-8e7d-46f5-8607-d6983629b5f7,17642,H,M,2026-02-05,online
5915a6de-5a6c-42c9-92a7-9a6a21c7ba90,247297,H,M,2026-02-05,online
a330573d-2f33-4123-8bc6-f9f96cca4ab5,182219,H,M,2026-02-05,online
65f43b07-b551-4c87-a980-31e1aebc623f,272764,H,M,2026-02-05,online
a5bbbd42-e328-436d-a96b-b27790d0ba03,469968,H,M,2026-02-05,online
bb648ae1-1bff-4213-85bf-a25ff3cbae9d,331241,H,M,2026-02-05,online
0c88982c-5e6d-4201-ba5c-19d382a85b69,262139,H,M,2026-02-05,online
d3b9f06a-9c61-459e-b76d-5c43872ae1b7,283918,H,M,2026-02-05,online
4b19234f-6c59-4e9b-aa71-b7d3b5a87296,465480,H,M,2026-02-05,online
1f497aaf-dfc5-492d-ae43-aeb0ca31d700,461874,H,M,2026-02-05,online
5d881b6e-3be0-4380-8a31-c715a364e279,236652,H,M,2026-02-05,online
4be81c20-a0e4-46ab-b329-95c5eb980753,488283,H,M,2026-02-05,online
ba8a09c1-329b-43f1-8123-92465cd775f2,286083,H,M,2026-02-05,online
dd0fad75-0d87-459a-b169-85a9c1bbad08,283611,H,M,2026-02-05,online
aa26c086-da35-4afb-ae13-b074a25b2af5,294013,H,M,2026-02-05,online
417ab566-544a-42b1-b53f-3a3f26c0ad6a,463196,H,M,2026-02-05,online
ac4e0a16-d259-4a2d-9417-b4c45e0ca761,307344,H,M,2026-02-05,online
cab6835a-c7f8-4857-a15f-fae1312322d7,10196,H,M,2026-02-05,online
761f91fb-9c03-4d23-8927-0fcb55287fdc,451314,J,H,2026-02-05,online
ef5cf0d2-46e5-4937-bc1a-cc76262c2049,36570,J,H,2026-02-05,online
8a365285-abc4-439d-aa97-4b594bc862d8,169109,J,H,2026-02-05,online
779c067b-1e89-48c9-9fd0-fefc0c37e786,298330,J,H,2026-02-05,online
ca1c1ef7-d4be-429c-8477-318479dd159e,421915,J,H,2026-02-05,online
a008e152-5b8c-4649-afcf-502d0f68f4e8,369451,J,H,2026-02-05,online
374ebc14-0436-46b2-927a-edc75246298b,126976,J,H,2026-02-05,online
4fe9efff-a4c4-499b-ab2d-b6a530b3e01b,484319,J,H,2026-02-05,online
92e8df45-c39c-4a2b-8d0a-5bf012344be6,365676,J,H,2026-02-05,online
efa7867b-b3fd-4321-8c65-9c160cb0fc69,166279,J,H,2026-02-05,online
503f5312-be4a-4003-81e3-9a9d86ad93e7,347249,J,H,2026-02-05,online
58ec4e46-7dce-492b-b7af-ec5733b2f043,470431,J,H,2026-02-05,online
49fa09cb-1016-4ccd-b400-f86d7faa2265,490085,J,H,2026-02-05,online
6197e95b-1cf1-464a-9add-fd7872d8a14a,346952,J,H,2026-02-05,online
959a58ce-efd3-4f59-a878-d57d468045a0,310615,J,H,2026-02-05,online
60f557aa-7b27-404b-ac5e-759e49975e26,405195,J,H,2026-02-05,online
b63554c0-e103-4ffd-939d-1bb982b089ea,347181,J,H,2026-02-05,online
1cbb5607-d4a0-4d27-924d-3e1c84cb2690,472144,J,H,2026-02-05,online
b96a9299-678c-428b-bb7c-8dbb138ad66c,164308,J,H,2026-02-05,online
1040fd69-df87-4c84-aa1e-79f10e73c3d3,70612,J,H,2026-02-05,online
60dca936-007b-4bab-9cea-f4266581c239,258213,J,H,2026-02-05,online
ddfdeabf-a70d-4712-884f-7669039a196e,235098,J,H,2026-02-05,online
98dccf8d-82de-4113-a571-452a43362a5e,82736,J,H,2026-02-05,online
c1ccdc08-0e7c-491f-8077-78d1fb369049,355329,J,H,2026-02-05,online
b5dcda3a-7411-4abc-ae59-b082b62f85ca,334614,J,H,2026-02-05,online
77bd8e8e-8a6a-482b-80bc-a42b138eba9d,323978,J,H,2026-02-05,online
cde73bf1-79a3-4235-ad09-39d87ffccddf,378931,J,H,2026-02-05,online
85153298-b367-4609-959a-44b1103b3d40,493568,J,H,2026-02-05,online
c8825cf8-296f-4a56-9dca-0a34cd071dff,309762,J,H,2026-02-05,online
6227e3e5-63fa-4dd5-9836-7560ae8fc029,458414,J,H,2026-02-05,online
f176f446-a6e2-4810-aeb5-67973111a4e4,275785,J,H,2026-02-05,online
0fc1adbf-a25c-4e77-8174-4f519a895c7c,479323,J,H,2026-02-05,online
1c0cdc54-ca80-4f4a-b6f7-b05b1a398aa6,148487,J,H,2026-02-05,online
fb842bf2-147a-4425-93ff-c88c9634ebb5,494645,J,H,2026-02-05,online
d7aca467-c797-4b51-b822-9866e8f1c395,414599,J,H,2026-02-05,online
dcea3aed-4b83-43b3-99ee-83787c601fd6,110586,J,H,2026-02-05,online
8590ff60-b2ff-4725-82ad-97108a936cb7,406304,J,H,2026-02-05,online
e89b6496-ae43-43d0-aab9-a368a1180337,361330,W,J,2026-02-05,online
1215d054-72f3-459a-bb61-e88344843369,421411,W,J,2026-02-05,online
2045d6ec-9251-4c6e-b6f4-8c47132bcfb1,18637,W,J,2026-02-05,online
3e866bc7-9e5b-4fdd-892e-35c6e8a70e2f,169814,W,J,2026-02-05,online
b9548e37-8005-4ae0-8994-b6a3d24ab970,37620,W,J,2026-02-05,online
0e432a7e-383f-44ff-b3c2-33996119ad76,348446,W,J,2026-02-05,online
392f2c24-92cb-4acc-a6f5-2c7323abd22e,139700,W,J,2026-02-05,online
b373548c-cda6-4939-876e-29ebcdd99277,401207,W,J,2026-02-05,online
7657bd83-b369-4187-a591-9ce6d2bd3e6f,332516,W,J,2026-02-05,online
e74d9173-05ee-4992-846e-7eebbaf418fe,444631,W,J,2026-02-05,online
a9be607b-f6d8-49a1-a6d1-c544489d5c0b,402466,W,J,2026-02-05,online
7ab47df0-7077-4bbd-a2d6-50c818becdf4,358933,W,J,2026-02-05,online
0b39f517-c197-4e0f-995c-45b1b2dd4dfd,191411,W,J,2026-02-05,online
1ad646c0-0462-4066-bb32-4875f7317f6a,396691,W,J,2026-02-05,online
f190bf49-424a-4963-ac5e-27e17ae69fdd,220959,W,J,2026-02-05,online
