id,ticketNumber,firstInitial,lastInitial,purchaseDate
6c61d5d4-a764-4f5f-a92e-6f0e3bc6e4ca,71613,T,W,2025-05-09
b79309a8-57e8-4495-95a5-0baba27f6083,319998,T,W,2025-05-09
ccadb2b5-657e-4a33-b23b-67c61dfe7ac6,272609,T,W,2025-05-09
18de1a3a-ae6c-405d-bae0-eea1cf1f4351,38087,T,W,2025-05-09
a5300894-2da3-4bc5-868b-1b4a0a00129d,359614,T,W,2025-05-09
2bd082cb-e513-44ae-b481-16458c633444,275380,T,W,2025-05-09
ca6369f9-7ec5-452b-b1c9-f837c49f746d,215267,T,W,2025-05-09
dfd54d63-b283-402d-a972-8e2cdc76e1a2,495236,T,W,2025-05-09
34570d80-4e95-484f-9d64-8c59777f9743,396486,T,W,2025-05-09
509c43b0-5659-4c92-ad12-eb5d8702442e,450307,T,W,2025-05-09
efbaf4b0-09b2-4dca-af8f-f6f7aba6d774,92376,T,W,2025-05-09
8f8244e4-9817-480e-8b24-5398658ee141,432396,T,W,2025-05-09
4cd56aa3-d6bf-4e2d-a9b6-efda258aa0f4,268947,T,W,2025-05-09
2f968e9b-eb87-4886-bd6b-eadb10f50aaa,5877,T,W,2025-05-09
64696f52-cf6b-4aef-9493-1df080acca23,478741,T,W,2025-05-09
008d778a-999f-4051-9174-537eb0e6391c,300096,T,W,2025-05-09
bcd106e6-9aa8-438c-b2c0-d41a0bcdb196,87949,T,W,2025-05-09
e1dec330-b933-44d2-bf6a-7a54904396ca,295616,T,W,2025-05-09
2616d0b4-d702-4def-9191-ce9081989418,282900,T,W,2025-05-09
9d8f0904-8648-44cd-98fa-80889da684ff,345551,T,W,2025-05-09
356b4916-babf-42d1-b49e-84c98198f204,18279,T,W,2025-05-09
