id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
b61c9f1e-fefc-459f-9229-043d300e3114,439052,T,W,2025-05-13,online
8119e379-9cdb-4648-9431-a0b389539bd2,456613,T,W,2025-05-13,online
50c19eca-9c8a-4420-a50d-4d8767aeaed0,169835,T,W,2025-05-13,online
0ac7257b-bba9-4630-aff2-e29c7977e775,384483,T,W,2025-05-13,online
3e05bb72-19a4-4e3b-be57-58c7564e909e,292944,T,W,2025-05-13,online
24792342-a694-4abe-963e-7bd0bd38eb45,389306,T,W,2025-05-13,online
8255ffdd-c5fc-49de-9179-1bcc3101975f,63970,T,W,2025-05-13,online
bb80f51c-bb21-45d7-9c67-cdd86c1d96f3,98959,T,W,2025-05-13,online
257bdb06-58df-4fd3-98d1-e778f1d96ca6,6722,T,W,2025-05-13,online
76d804a6-10bf-4161-a5d2-24738545571c,157920,T,W,2025-05-13,online
b74f351b-c68a-4657-9f54-ce19fa3c95a8,220613,T,W,2025-05-13,online
8851faa5-af26-4578-bef3-914b1c4e9154,108401,T,W,2025-05-13,online
7159abc5-f2dd-456e-be77-5d44465c62e2,476370,T,W,2025-05-13,online
0aafa8b5-1073-43a1-8bd5-14ed432bcb33,210392,T,W,2025-05-13,online
d5cbdcef-f7d1-47d6-a9a0-e00df45d960c,102839,T,W,2025-05-13,online
2dc91c66-e272-4706-9b6a-31c6f452bca0,240260,T,W,2025-05-13,online
daeeb294-5fbd-43ee-b789-7aef4c03e9b5,120013,T,W,2025-05-13,online
fe056c8c-3df3-4c7f-a8d2-c595482ba615,88063,T,W,2025-05-13,online
0832de06-99c6-4298-be3e-48099220d50d,50756,T,W,2025-05-13,online
6f34e8af-1916-4f1a-b625-c9098b7c6b76,342342,T,W,2025-05-13,online
1946c5f7-9368-4001-9207-a7c6fd3bbfa1,294481,T,W,2025-05-13,online
6fa1c330-a3ca-4dba-be14-40fafeb2ad70,58474,T,W,2025-05-13,online
19b96c49-e35a-44fe-b1b2-31587cf5155d,185324,T,W,2025-05-13,online
00887956-30dd-4e51-b846-394055b973c3,118632,T,W,2025-05-13,online
2fb4c32e-08af-4e38-bff6-7dce2ebc85d6,415696,T,W,2025-05-13,online
0b45adba-37ab-41fa-881d-ede3e6291da8,240983,T,W,2025-05-13,online
a7a84ea2-c562-44ff-beb4-bf44a0a49bf8,125707,T,W,2025-05-13,online
82806cb4-fdde-40f5-b5dd-cd12329e5d91,382545,T,W,2025-05-13,online
5b725cc7-7012-4e5e-96a7-5d91dab50ba0,390308,T,W,2025-05-13,online
1c4f1be1-1165-45eb-899c-36b6a19bd255,448129,T,W,2025-05-13,online
a70b40c5-9c6c-4b67-b55d-a0ceb0b3b2d4,15364,T,W,2025-05-13,online
fc23d7bd-3cec-474e-917e-ce91e2aa52a6,352183,T,W,2025-05-13,online
05b87110-8769-4ddf-aef3-956644521648,326272,T,W,2025-05-13,online
85c3f986-f3c2-46a3-9858-46a3aac24364,53958,T,W,2025-05-13,online
1d753a0b-6f41-4f12-974e-394b828c4fd2,303705,T,W,2025-05-13,online
9b882d02-e70f-427c-8f1e-012c476a8585,119353,T,W,2025-05-13,online
ef00b480-e10e-41c4-84be-070565487427,395456,T,W,2025-05-13,online
62ed6c7b-92a5-456f-b34a-2bb2cf6076e2,56579,T,W,2025-05-13,online
9af018ad-5c6e-4b9b-94c7-283eb5231925,217748,T,W,2025-05-13,online
